ID	Adresse	Geogr. Br.	Geogr. Lg.
30997	Ölmühle Wandsbek	53.582641	10.100504
30998	Friedrich-Ebert-Damm-Siedlung	53.583034	10.075873
30999	Pflegeheim Farmsen / Beamtenhäuser August-Krogmann-Straße	53.614009	10.116233
31000	Siedlung Friedrich-Ebert-Hof Wandsbek	53.57949	10.065986
31002	St.-Joseph-Kirche	53.573261	10.074227
31003	Bundeswehrkrankenhaus Wandsbek	53.594354	10.077405
31007	Husarenkaserne Marienthal Am Husarendenkmal / Husarenhof / Rennbahnstraße	53.563529	10.076526
31008	Siedlung Kielmannseggstraße / Rauchstraße	53.571947	10.092889
31009	Denkmalanlage am Husarendenkmal	53.564389	10.073978
31010	Rundpfeiler Hammer Straße	53.564123	10.066171
31011	Lettow-Vorbeck-Kaserne Hermine-Albers-Straße/ Wilsonstraße	53.582638	10.131393
31014	Umgebung St. Petri- und Pauli-Kirche	53.488807	10.209902
31015	Am Pool / Bergedorfer Straße / Vierlandenstraße	53.48762	10.210827
31017	August-Bebel-Straße / Gojenbergsweg / Ida-Boy-Ed-Straße / Hoffmann-von-Fallersleben-Straße	53.482951	10.230081
31018	Gojenbergsweg / Justus-Brinckmann-Straße	53.481238	10.23089
31019	Hansaschule Bergedorf Wentorfer Straße / Bult / Chrysanderstraße	53.487391	10.216983
31021	Kriegerdenkmal 1870/ 71 und für die Erhebung Schleswig-Holsteins an der Ecke Lohe/Tangstedter Weg		
31023	Siedlung Rittmeisterkoppel	53.666904	10.172183
31025	Ortskern Altengamme	53.428648	10.269522
31026	Altengammer Elbdeich 70, 76	53.428991	10.287227
31027	Krankenhausanlage Gojenbergsweg/Justus-Brinckmann-Straße mit Jüdischem Friedhof Bergedorf	53.481809	10.228678
31028	Sichter / Gräpelweg	53.488426	10.218042
31029	Ottensener Elbparks	53.546365	9.92076
31030	Alte Holstenstraße / Reetwerder	53.490344	10.20896
31031	Bergedorfer Schloßstraße / Sachsentor / Kaiser-Wilhelm-Platz	53.488655	10.212351
31032	Gaswerk Kurt-A.-Körber-Chaussee	53.487678	10.198115
31038	Ringdeich Moorwerder	53.471964	10.050442
31040	St.-Bonifatius-Kirche	53.504337	9.986196
31041	Äußerer Schmidtkanal / Schmidtkanal-Schleuse	53.496883	9.985096
31042	Siedlung Veringstraße	53.512405	9.98675
31044	Kirche St. Maria Magdalena Moorburg Nehusweg	53.48875	9.940108
31045	Moorburger Burgweg 13, 16	53.488046	9.937698
31048	Schanzengrund 1, 1a	53.464683	9.890378
31049	Gut Berne Berner Allee / Berner Herrweg / Berner Gutsweg	53.626565	10.134032
31055	Siedlung Holtenklinker Straße	53.479658	10.232076
31057	Justus-Brinckmann-Straße / August-Bebel-Straße / Heysestraße / Gojenbergsweg	53.482376	10.232523
31062	Bergedorfer Rathaus	53.486422	10.22067
31065	Sachsentor 32-38, 42	53.487349	10.213611
31067	Thomas-Kirche	53.596959	10.069194
31069	Martin-Luther-King-Kirche Steilshoop Gründgensstraße / Cesar-Klein-Ring	53.609951	10.059467
31070	Lutherkirche Up de Worth	53.640541	10.074521
31071	Up de Worth 24, 26	53.639632	10.074378
31072	Gut Wellingsbüttel Wellingsbütteler Weg	53.643259	10.073013
31074	Schule Rolfinckstraße	53.640777	10.081118
31076	Denkmalanlage Friedrich-Kirsten-Straße	53.64291	10.07768
31077	Handwerkerstelle Siedlung Saselhof Berner Weg	53.652662	10.114954
31080	Kritenbarg 58, 58a	53.651054	10.082407
31081	Christophoruskirche Poppenbüttler Stieg	53.644033	10.052283
31082	Josthöhe-Siedlung	53.637283	10.045019
31083	Dorfkern Lemsahl Lemsahler Dorfstraße	53.684986	10.103436
31084	Norwegerhaus-Siedlung Ohlstedter Stieg	53.688008	10.144658
31085	Norwegerhaus-Siedlung Sthamerstraße	53.692696	10.141659
31086	Ortskern Bergstedt	53.670358	10.124589
31087	Alte Mühle Bergstedt	53.669049	10.110014
31089	Kirche am Rockenhof in Volksdorf	53.650989	10.16459
31090	U-Bahnhof Volksdorf	53.650414	10.163066
31091	Farmsener Landstraße / Halenreie	53.650726	10.162113
31092	U-Bahnhof Buckhorn	53.664371	10.155797
31093	Villa Ohlendorff / Ohlendorffs Park Im Alten Dorfe	53.647912	10.16656
31095	Kirche St. Johannis in Curslack	53.449028	10.228015
31096	Curslacker Deich 302, 306	53.462569	10.213579
31098	Museumsdorf Volksdorf und Volksdorfer Schulkate	53.649911	10.168703
31099	Hofanlage Mahrscher Hof Lerchenberg / Ahrensburger Weg	53.652759	10.169445
31100	Eulenkrugpfad 2, 4	53.648925	10.169014
31101	Walddörfer-Schule	53.65183	10.17346
31102	Huusbarg 4, 8-12, 9-15	53.643998	10.168993
31103	Siedlung Immenschuur	53.642633	10.17469
31104	Am Pulverhof	53.595906	10.135927
31105	Alt-Rahlstedter Kirche	53.597104	10.151586
31106	Trinitatis-Kirche Halenseering	53.587484	10.148074
31108	Rahlstedter Dorfplatz / Stapelfelder Straße	53.603888	10.171197
31109	Hofanlage Rahlstedter Dorfplatz 10, 12	53.603932	10.172348
31111	Hofanlage Schierhorn Saseler Straße / Wildgangsstraße	53.622401	10.163977
31112	Dreieinigkeitskirche Allermöhe Allermöher Deich	53.482734	10.128359
31113	St.-Marien-Kirche	53.488191	10.216731
31114	Siedlung Heimfelder Straße / Woellmerstraße	53.465274	9.96068
31115	Bansenstraße / Heimfelder Straße / Meyerstraße	53.464346	9.961325
31120	Horster Damm 345, 349	53.465066	10.259657
31121	Konzentrationslager Neuengamme Jean-Dolidier-Weg	53.42959	10.231338
31123	Kirche St. Johannis und Umgebung	53.444968	10.221404
31125	Kirche St. Severin Kirchwerder	53.417699	10.19723
31126	Norderquerweg 124, 126	53.427089	10.198805
31127	Kirche St. Pankratius in Ochsenwerder Alter Kirchdeich mit Umgebung	53.47553	10.085109
31128	Kriegerdenkmal Vorderdeich / Sietwende	53.467837	10.148527
31129	Kirche St. Nikolai Billwerder Billdeich	53.513679	10.126878
31131	Kirche St. Nikolai in Moorfleet	53.51165	10.082424
31132	Lohbrügger Landstraße / Sander Damm	53.494554	10.205788
31133	Erlöserkirche Lohbrügge	53.497946	10.200229
31140	Auferstehungskirche Harburg	53.508463	10.208847
31144	Pfingstberg 5, 7	53.490439	10.228173
31146	Von-Anckeln-Straße 12, 15, 17	53.49439	10.22385
31153	Holtenklinker Straße / August-Bebel-Straße	53.485263	10.218363
31155	Holtenklinker Straße / Unterm Heilbrunnen	53.48205	10.223039
31157	Am Baum 27, 29	53.488715	10.221879
31158	Am Baum 32, 34	53.488328	10.222389
31162	Siedlung Kroosweg	53.457587	9.975378
31164	Hoffmeyerstraße / Lassallestraße	53.454081	9.986833
31165	Schwarzenbergpark	53.465251	9.971381
31166	Schochtstraße 30-50	53.461851	9.974878
31167	Sand / Schloßmühlendamm	53.461349	9.981553
31168	Kaserne am Schwarzenberg	53.463189	9.96988
31169	Siedlung Hastedtstraße / Hirschfeldstraße / Mergellstraße	53.456263	9.971593
31171	Karnapp 5, 7-9, 13-17	53.463622	9.983978
31172	Siedlung Barlachstraße / Hirschfeldstraße / Mergellstraße	53.456868	9.970807
31173	Harburger Binnenhafen	53.467257	9.985562
31174	Harburger Rathausplatz / Julius-Ludowieg-Straße	53.459424	9.979135
31175	Bahnhof Harburg Schellerdamm	53.463205	9.986322
31176	Fabrikanlage Vereinigten Gummiwaren-Fabriken Harburg (Phoenix AG) Hannoversche Straße / Wilstorfer Straße	53.453935	9.989515
31177	Alter Friedhof Harburg	53.455722	9.980188
31179	Sichter 1, 4-6	53.488538	10.217424
31180	Baererstraße / Eddelbüttelstraße	53.453531	9.984723
31183	Amtsgericht und Hauptzollamt Harburg	53.46462	9.976835
31186	Siedlung Am Centrumshaus / Julius-Ludowieg-Straße	53.460328	9.978322
31188	Helmsweg 35, 37	53.464611	9.974359
31189	Compeweg 1a, 3, 4, 6	53.461662	9.972365
31192	St. Johannis-Kirche Bremer Straße	53.45771	9.980919
31194	Bahnausbesserungswerk Harburg Schlachthofstraße / Großmoordamm	53.459727	9.993452
31195	St.-Franz-Joseph-Kirche in Harburg	53.449822	9.988087
31197	Siedlung Nöldekestraße / Winsener Straße	53.450448	9.988003
31200	Radickestraße / Kanzlerstraße	53.440021	10.00437
31201	Kirche Sinstorfer Kirchweg	53.423462	9.973204
31202	Spritzenhaus und Kriegerdenkmal Sinstorfer Kirchweg	53.424066	9.977488
31203	Gut Hastedt Winsener Straße	53.423043	9.978511
31204	Dorfkern Marmstorf Handweg / Feuerteichweg	53.4369	9.96395
31205	Lutherkirche Eißendorf	53.454898	9.959569
31206	Siedlung Bandelstraße / Bremer Straße	53.450711	9.968122
31208	Siedlung Adolf-von-Elm-Hof / Mehringweg	53.457626	9.958921
31209	Siedlung Nobléestraße 13-15	53.466942	9.963158
31210	Munitionsbunker Kuhtrift	53.463464	9.924538
31214	Alter Postweg 55, 58	53.466339	9.961197
31218	Friedrich-Ebert-Gymnasium Alter Postweg	53.46564	9.965564
31219	Deichanlage Auf der Höhe / Schönenfelder Straße	53.503091	10.017091
31220	Siedlung Bauvereinsweg 4-10	53.516623	9.985413
31222	Siedlung Fährstraße / Georg-Wilhelm-Straße / Mannesallee / Zeidlerstraße	53.514685	9.99402
31223	Siedlung Fährhausstraße / Georg-Wilhelm-Straße / Rothenhäuser Damm	53.514764	9.992434
31226	Georg-Wilhelm-Straße / Vogelhüttendeich	53.516375	9.993504
31227	Siedlung Georg-Wilhelm-Straße / Rotenhäuser Damm	53.51277	9.992146
31228	Wasserturm Wilhelmsburg	53.499347	9.990406
31229	Plangesche Mühle	53.493714	9.983909
31230	Fabrikanlage H. Schlinck & Cie Jaffestraße (Palmin-Werke)	53.507628	10.001198
31231	Dorfkern Kirchdorf Kirchdorfer Straße	53.486753	10.016014
31232	Siedlung Mannesallee / Sanitasstraße	53.514388	9.986455
31235	Stillhorner Weg 50, 56	53.480439	10.026714
31237	Grundwasserwerk Neuwiedenthal	53.478462	9.896686
31240	St. Michaelis-Kirche Neugraben	53.471465	9.855833
31243	Ringdeich Rosengarten Neuenfelde / Deich der III. Meile des Altes Landes (Deichabschnitte) sowie ehemalige Mühle Hasselwerder Straße 40	53.515945	9.83288
31245	Zwangsarbeiterbaracken Wilhelm-Raabe-Weg	53.629601	10.009955
31246	Siedlung Bramfeld-Kirche	53.606921	10.073648
31250	Roßkanalbrücken; mittlere und östliche Brücke über den Roßkanal	53.521651	9.947949
31252	Elbtreppe 13/ 13a, 15a/ 15b	53.544682	9.921477
31253	Hafenbahn Altona	53.548602	9.933853
31256	Hofweg 6, 7, 8	53.569441	10.017908
38875	Statthalterplatz 2	53.558623	9.886274
38877	Statthalterplatz 2	53.55861	9.886281
38898	Friedhof Holstenkamp	53.570177	9.912499
38900	Hof Sülldorfer Kirchenweg 198	53.579856	9.797455
38906	Haubachstraße o.Nr.	53.559011	9.941772
38907	Korachstraße o.Nr.	53.50769	10.199543
38908	Elbchaussee o.Nr.	53.546383	9.918421
38918	Alfred-Johann-Levy-Straße 1|Alfred-Johann-Levy-Straße 10|Alfred-Johann-Levy-Straße 12|Alfred-Johann-Levy-Straße 3|Alfred-Johann-Levy-Straße 5|Alfred-Johann-Levy-Straße 8|Andreas-Knack-Ring 10|Andreas-Knack-Ring 10a|Andreas-Knack-Ring 10b|Andreas-Knack-Ring 12|Andreas-Knack-Ring 12a|Andreas-Knack-Ring 12b|Andreas-Knack-Ring 14|Andreas-Knack-Ring 14a|Andreas-Knack-Ring 14b|Andreas-Knack-Ring 18|Andreas-Knack-Ring 18a|Andreas-Knack-Ring 18b|Andreas-Knack-Ring 18c|Andreas-Knack-Ring 18d|Andreas-Knack-Ring 20|Andreas-Knack-Ring 20a|Andreas-Knack-Ring 20b|Andreas-Knack-Ring 20c|Andreas-Knack-Ring 20d|Andreas-Knack-Ring 22|Andreas-Knack-Ring 22a|Andreas-Knack-Ring 22b|Andreas-Knack-Ring 22c|Andreas-Knack-Ring 22d|Andreas-Knack-Ring 24|Andreas-Knack-Ring 24a|Andreas-Knack-Ring 24b|Andreas-Knack-Ring 24c|Andreas-Knack-Ring 24d|Andreas-Knack-Ring 2a|Andreas-Knack-Ring 3|Andreas-Knack-Ring 3a|Andreas-Knack-Ring 3b|Andreas-Knack-Ring 3c|Andreas-Knack-Ring 3d|Andreas-Knack-Ring 3e|Andreas-Knack-Ring 3f|Fuhlsbüttler Straße 391|Fuhlsbüttler Straße 393|Fuhlsbüttler Straße 395|Harkensee 1a|Harkensee 1b|Harkensee 1c|Harkensee 1d|Harkensee 1e|Harkensee 1f|Wilhelm-Drexelius-Weg  o.Nr., östlich von Nr. 6|Wilhelm-Drexelius-Weg 1a|Wilhelm-Drexelius-Weg 1b|Wilhelm-Drexelius-Weg 1c|Wilhelm-Drexelius-Weg 1d|Wilhelm-Drexelius-Weg 1e|Wilhelm-Drexelius-Weg 1f|Wilhelm-Drexelius-Weg 2|Wilhelm-Drexelius-Weg 3|Wilhelm-Drexelius-Weg 3a|Wilhelm-Drexelius-Weg 3b|Wilhelm-Drexelius-Weg 3c|Wilhelm-Drexelius-Weg 3d|Wilhelm-Drexelius-Weg 3e|Wilhelm-Drexelius-Weg 3f|Wilhelm-Drexelius-Weg 4|Wilhelm-Drexelius-Weg 5|Wilhelm-Drexelius-Weg 5a|Wilhelm-Drexelius-Weg 5b|Wilhelm-Drexelius-Weg 5c|Wilhelm-Drexelius-Weg 5d|Wilhelm-Drexelius-Weg 5e|Wilhelm-Drexelius-Weg 5f|Wilhelm-Drexelius-Weg 6|Wilhelm-Drexelius-Weg 7|Wilhelm-Drexelius-Weg o.Nr.	53.602915	10.037836
38920	Fuhlsbüttler Straße  o.Nr., westlich von Nr. 407	53.603777	10.039633
38929	Brucknerstraße o.Nr.	53.583792	10.032662
38931	Annenhof Saselbergweg	53.661999	10.094503
38932	Rosengarten o.Nr.	53.522104	9.809538
38948	Bleichenbrücke mit Kandelabern	53.551532	9.988627
38949	Schweineschlachthof Lagerstraße	53.561912	9.971383
38984	Bergedorfer Schloßstraße  o.Nr.	53.4896	10.213199
38985	Heilwigstraße  o.Nr.	53.591868	9.994377
38986	Seelemannpark	53.591868	9.994377
38987	Bergedorfer Schloßstraße o.Nr.	53.489739	10.211781
38988	Bergedorfer Schlossanlage	53.489607	10.212551
38996	Elbchaussee  o.Nr.	53.545382	9.92407
39003	August-Bebel-Straße o.Nr.	53.480633	10.245193
39041	Landhaus und Garten Michaelsen mit Sven-Simon-Park Grotiusweg	53.567422	9.764465
39042	Driftredder  o.Nr.	53.557745	10.142671
39052	Hartzlohplatz  o.Nr.	53.60241	10.044621
39053	Überseering  o.Nr.	53.604727	10.021555
39054	Jacobipark mit Kapelle Wandsbeker Chaussee	53.566755	10.053956
39100	Große Wallanlagen	53.552923	9.97447
39104	Planten un Blomen	53.561823	9.981208
39105	Alter Botanischer Garten	53.559431	9.986637
39108	Gorch-Fock-Wall o.Nr. im Alten Botanischen Garten	53.559203	9.98598
39109	Gustav-Mahler-Park	53.558705	9.991511
39118	Stadtdeich o.Nr. o. Nr.	53.543595	10.010473
39119	Zubauerstelle Goos Heidhofsweg 2	53.57964	9.796667
39121	Platz der Republik o.Nr. in der Parkanlage gegenüber dem Rathaus	53.547919	9.935405
39134	Gartengrotte	53.559277	10.010775
39137	Hof Langeloh-Ladiges Sülldorfer Kirchenweg 215-223	53.582243	9.794192
39156	Schule Grotefendweg	53.566916	9.829958
39166	Mönkedamm o.Nr.	53.549128	9.989149
39173	Dammtordamm o.Nr. südlich von Nr. 2|Stephansplatz o.Nr.	53.559213	9.989327
39182	Tonndorfer Kirche	53.587221	10.123523
39191	Simon-von-Utrecht-Straße o.Nr. neben 83	53.550978	9.963196
39192	Realschule der evangelisch-reformierten Gemeinde	53.550786	9.963332
39229	Wentorfer Straße  o.Nr.	53.486356	10.220772
39233	Gojenbergsweg  o.Nr.	53.482796	10.224476
39234	Kirche und Alter Friedhof Gojenbergsweg	53.482796	10.224476
39243	Marmstorfer Weg  o.Nr.	53.446436	9.975514
39248	Derbyweg o.Nr.	53.562225	10.08717
39261	Organistenweg o.Nr. nördlich von Nr. 7	53.520741	9.81087
39262	Organistenweg o.Nr. nördlich der Kirche	53.520968	9.811215
39263	Organistenweg o.Nr. nördlich von Nr. 7	53.520744	9.811038
43068	Friedhof Am Diebsteich	53.570776	9.929692
43121	Falkenbergsweg o.Nr.	53.44242	9.872575
43122	Falkenbergsweg o.Nr.	53.442564	9.871339
43123	Falkenbergsweg o.Nr. Verlängerung des Falkenbergwegs als Wanderweg	53.442963	9.870358
43124	Falkenbergsweg o.Nr. Verlängerung des Wanderweges	53.435733	9.860875
43137	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg nach Alversen	53.444119	9.869638
43138	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg nach Alversen	53.443383	9.86988
43166	Herrenhaus Höligbaum	53.609426	10.19054
43216	Rathausmarkt o.Nr.	53.550981	9.993474
43217	Rathausmarkt o.Nr.	53.550689	9.992916
43218	Rathausmarkt o.Nr.	53.550685	9.993019
43219	Rathausmarkt o.Nr.	53.550207	9.993428
43258	Verwaltungs- und Bildungszentrum des Bezirks Hamburg-Nord Kümmellstraße / Lenhartzstraße / Robert-Koch-Straße	53.589081	9.984418
43288	Wakendorfer Weg o.Nr.	53.675378	10.035956
43291	Curio-Haus	53.565118	9.988301
43309	Große Elbstraße o.Nr.|Sandberg o.Nr.	53.544632	9.944733
43330	Dellingerweg o.Nr. nördlich von Nr. 16	53.638015	10.181731
43331	Ahrensburger Weg o.Nr. südöstlich von Nr. 136	53.656122	10.177769
43332	Ahrensburger Weg o.Nr. südöstlich von Nr. 136	53.656122	10.177769
43333	Im Ulenbusch o.Nr. in der Lottbek		
43334	Im Ulenbusch o.Nr. in der Lottbek		
43335	Im Ulenbusch o.Nr. unter der Lottbek		
43360	Alsterufer o.Nr.|An der Alster o.Nr.|Bellevue o.Nr.|Fernsicht o.Nr.|Harvestehuder Weg o.Nr.|Schöne Aussicht o.Nr.|Schwanenwik o.Nr.	53.568895	10.006761
43361	Außenalster		
43363	Badeanstalt Kaiser-Friedrich-Ufer (Kaifu-Bad, Hallenbad und Sommerbad)	53.571111	9.963229
43379	Hofanlage Heimfelder Straße 42	53.464227	9.95635
43390	Serrahnstraße o.Nr.	53.489172	10.208716
43442	Herz-Jesu-Kirche	53.556371	10.055085
43453	Mechelnbusch o.Nr. westlich von Nr. 15	53.579108	9.753567
43519	Einfamilienhaus Innocentiastraße	53.579034	9.980517
43520	Bornkasthof	53.635478	9.919275
43522	St.-Ansgar-Kirche	53.620343	9.949874
43531	Brunnen Eulenkrugstraße 60, 62, 64	53.647428	10.168875
43541	Westphalensweg o.Nr.	53.554438	10.024514
43546	Heimhuder Straße o.Nr.	53.569582	9.991829
43629	St. Georgs Kirchhof o.Nr.	53.556562	10.007941
43630	St. Georgs Kirchhof o.Nr.	53.55636	10.00788
43667	Steinbeker Berg o.Nr.	53.530516	10.127904
43697	Marseiller Straße 2	53.561475	9.987434
43698	Marseiller Straße 2	53.562068	9.986271
43699	Marseiller Straße 2	53.561558	9.985961
43773	Stresemannstraße o.Nr. o. Nr., Höhe Nr. 221	53.561316	9.954986
43774	Sternbrücke	53.56135	9.955056
43812	Georg-Bonne-Straße 53	53.552626	9.849043
43813	Georg-Bonne-Straße 53	53.552789	9.848956
43820	Bei der Flottbeker Mühle 27	53.57296	9.869029
43821	Bei der Flottbeker Mühle 27	53.573073	9.868825
43839	Harvestehuder Weg 124, 126	53.581434	9.989862
43855	Harvestehuder Weg o.Nr.	53.573182	10.001793
43856	Harvestehuder Weg o.Nr.	53.572953	10.002533
43857	Gemeindezentrum Osdorfer Born (Maria-Magdalena-Kirche)	53.587667	9.848082
43865	Krayenkamp o.Nr.	53.548012	9.979007
43913	Saseler Markt o.Nr.	53.653918	10.112993
43915	Johann-Wenth-Straße o.Nr.|Molkenbuhrstraße o.Nr.	53.590048	9.924672
43937	Wiesendamm o.Nr.	53.588645	10.022881
43978	Amerikahöft o.Nr.	53.535482	9.994395
44056	Landhaus und Garten Cadmus	53.573302	9.994667
44058	Landhaus Brandt	53.546046	9.906115
44060	Landhaus und Garten Westerkamp	53.660883	10.093295
44136	Am Feenteich o.Nr.	53.57273	10.011102
44137	Arndtstraßenbrücke o.Nr.|Herbert-Weichmann-Brücke o.Nr.|Hofweg o.Nr.|Hofwegbrücke o.Nr.	53.573567	10.017479
44138	Alsterkanäle	53.611654	10.010587
44145	Harvestehuder Weg o.Nr.	53.572801	10.001032
44150	Jarrestadt	53.586751	10.023316
44151	Leinpfad  o.Nr.	53.588995	9.997171
44202	Südring  o.Nr.	53.593099	10.026085
44203	Südring  o.Nr.	53.591661	10.027023
44206	Erlöserkirche	53.568251	9.955248
44224	Reihenvilla Brahmsallee 121	53.580094	9.981368
44267	Gerichtstraße  o.Nr., südwestlich von Nr. 11	53.556152	9.940554
44276	Harkortstraße o.Nr. westlich von Nr. 125	53.56014	9.934933
44280	Harkortstraße o.Nr. westlich von Nr. 125	53.559919	9.936711
44298	Schule Mendelssohnstraße	53.564255	9.905471
44344	Gerichtstraße  o.Nr., südlich von Nr. 11 (an der Nordwestseite des Kolonnenhauses)	53.556192	9.940513
44345	Sanitätskolonne vom Roten Kreuz zu Altona Gerichtstraße	53.556025	9.940707
44382	Mannesallee o.Nr. südl. von Nr. 21	53.51431	9.990613
44411	Haubachstraße 60|Haubachstraße o.Nr.	53.559217	9.941865
44447	Klosterstern o.Nr. östlich Nr. 1	53.581162	9.989022
44456	Beesenlandbrücke o.Nr.	53.522117	10.02758
44500	Jüdischer Friedhof Langenfelde	53.578213	9.929743
44501	Försterweg  o.Nr.	53.583334	9.926566
44529	Klosterstern	53.581198	9.988198
44535	Abteistraße o.Nr.|Harvestehuder Weg o.Nr.|Klosterstern o.Nr.|Rothenbaumchaussee o.Nr.	53.580453	9.989788
44615	Bellevue 23, 24, 25	53.577571	10.005055
44638	Friedrich-Ebert-Hof o.Nr. östlich von Nr. 17-27	53.556941	9.912537
44645	Rethebrücke o.Nr.	53.503495	9.96692
44646	Rethe-Hubbrücke (Rethebrücke)	53.503495	9.96692
44653	Schule Oesterleystraße (Gymnasium Blankenese)	53.562868	9.80814
44719	Hofweg o.Nr.|Hofwegkanal	53.576209	10.014025
44720	Abendroth’sche Kanäle	53.575271	10.015531
44724	Alsterkanal zwischen Winterhuder Brücke und Krugkoppelbrücke	53.586408	9.996409
44726	Winterhuder Kai  o.Nr.	53.59466	9.992961
44729	Königsreihe  o.Nr.	53.575039	10.067491
44730	Königsreihe  o.Nr.	53.574291	10.06307
44756	Pflaster der Straßen Achter de Wisch, Karkendamm und Lütte Stegel	53.445949	10.224394
44833	Pflaster der Straße Foortstegel	53.447737	10.227469
44846	Villa Harvestehuder Weg 19	53.57252	9.998806
44849	Paulsenplatz  o.Nr.	53.559796	9.956933
44854	Bessemerweg / Leverkusenstieg /Leverkusenstraße / Schützenstraße / Stresemannstraße	53.564659	9.930467
44855	Karolinenstraße	53.557194	9.974629
44925	Helmut-Schmidt-Universität	53.568743	10.110969
45103	Hanseviertel	53.553319	9.988572
45104	Vorsetzen o.Nr. ohne Nr.	53.544188	9.979537
45105	Böckmannstraße	53.553843	10.016563
45139	Norderreihe o.Nr.|Thadenstraße o.Nr.|Wohlers Allee o.Nr.	53.558537	9.956674
45140	An der Lohbek o.Nr.	53.593802	9.956729
45149	Villa Hintzpeter	53.552392	9.896035
